Session,Date,Speaker,Age,Record #,Group #,Tier,Range,Result,Orthography,IPA Target,IPA Actual,Exact Match,IPA Target CV,IPA Actual CV,CV Match,IPA Target Syllable Count,IPA Actual Syllable Count,Syllable Count Match
Naima.030000,14/03/2004,Naima,03;00.00,2,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,43,10,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..6); (0..5),allowed ↔ əˈlaʊd; əˈlaʊ,allowed,əlaʊd,əlaʊ,FALSE,VCVVC,VCVV,FALSE,5,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,43,11,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..3),in ↔ ˈɪn; ˈɪn,in,ɪn,ɪn,TRUE,VC,VC,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,51,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..4),no ↔ ˈnoʊ; ˈnʌː,no,noʊ,nʌ,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,55,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈwʌː,yyy,*,wʌ,FALSE,*,GV,FALSE,1,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,62,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..7); (0..5),nursie ↔ ˈnʌɹsiː; ˈnʊʃi,nursie,nʌɹsi,nʊʃi,FALSE,CVCCV,CVCV,FALSE,5,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,62,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..8),yyy ↔ *; sɪˈbilʌː,yyy,*,sɪbilʌ,FALSE,*,CVCVCV,FALSE,1,6,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,63,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; ˈʊ,the,ðə,ʊ,FALSE,CV,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,63,2,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..6); (0..4),little ↔ ˈlɪtəl; nəjə,little,lɪtəl,nəjə,FALSE,CVCVC,CVGV,FALSE,5,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,63,3,Orthography ↔ IPA Target; IPA Actual,(2..6) ↔ (0..7); (0..6),tiny ↔ ˈtaɪniː; ˈtaɪjə,tiny,taɪni,taɪjə,FALSE,CVVCV,CVVGV,FALSE,5,5,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,63,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..7); (0..6),baby ↔ ˈbeɪbiː; ˈbeɪbɪ,baby,beɪbi,beɪbɪ,FALSE,CVVCV,CVVCV,TRUE,5,5,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,63,5,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..4),said ↔ ˈsɛd; ˈθɛd,said,sɛd,θɛd,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,63,6,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈimɪ,yyy,*,imɪ,FALSE,*,VCV,FALSE,1,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,63,7,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈmʊn,yyy,*,mʊn,FALSE,*,CVC,FALSE,1,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,70,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; ˈʊʔ,yyy,*,ʊʔ,FALSE,*,VC,FALSE,1,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,73,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈwæː,yyy,*,wæ,FALSE,*,GV,FALSE,1,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,73,2,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..8); (0..8),pajamas ↔ pəˈʤɑməz; bəˈðæməð,pajamas,pəʤɑməz,bəðæməð,FALSE,CVCVCVC,CVCVCVC,TRUE,7,7,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,76,1,Orthography ↔ IPA Target; IPA Actual,(2..11) ↔ (0..6); (0..5),<pa>jamas ↔ ˈʤæməz; ˈʒɑmə,<pa>jamas,ʤæməz,ʒɑmə,FALSE,CVCVC,CVCV,FALSE,5,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,76,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; dɪhɪ,yyy,*,dɪhɪ,FALSE,*,CVCV,FALSE,1,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,76,3,Orthography ↔ IPA Target; IPA Actual,(2..9) ↔ (0..8); (0..7),pajamas ↔ pəˈʤɑməz; pɪˈðæ̃ə,pajamas,pəʤɑməz,pɪðæə,FALSE,CVCVCVC,CVCVV,FALSE,7,5,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,76,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..5),now: ↔ ˈnaʊ; ˈnaʊː,now:,naʊ,naʊ,TRUE,CVV,CVV,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,78,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; ˈɪ,yyy,*,ɪ,FALSE,*,V,FALSE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,78,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; ˈdɪhɪ,yyy,*,dɪhɪ,FALSE,*,CVCV,FALSE,1,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,82,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..9); (0..5),different ↔ ˈdɪfəɹənt; ˈdɪfɪ,different,dɪfəɹənt,dɪfɪ,FALSE,CVCVCVCC,CVCV,FALSE,8,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,82,2,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..8); (0..7),pajamas ↔ pəˈʤɑməz; kəˈðæmʊ,pajamas,pəʤɑməz,kəðæmʊ,FALSE,CVCVCVC,CVCVCV,FALSE,7,6,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,84,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; əˈðɪ,yyy,*,əðɪ,FALSE,*,VCV,FALSE,1,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,84,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈpʊu,yyy,*,pʊu,FALSE,*,CVV,FALSE,1,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,84,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,87,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),Mama ↔ ˈmɑmə; ˈmːɑː,Mama,mɑmə,mɑ,FALSE,CVCV,CV,FALSE,4,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,87,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,107,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..7),yyy ↔ *; ˈθmaɪjə,yyy,*,θmaɪjə,FALSE,*,CCVVGV,FALSE,1,6,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,107,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; ˈtɪ,yyy,*,tɪ,FALSE,*,CV,FALSE,1,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,107,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; ˈmɑ,yyy,*,mɑ,FALSE,*,CV,FALSE,1,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,110,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),no: ↔ ˈnoʊ; ˈnʌː,no:,noʊ,nʌ,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,110,2,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..3); (0..2),I ↔ ˈaɪ; ɑː,I,aɪ,ɑ,FALSE,VV,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,110,3,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..5),wanna ↔ ˈwɑnə; ˈwʌnə,wanna,wɑnə,wʌnə,FALSE,GVCV,GVCV,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,110,4,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..6); (0..5),change ↔ ˈʧeɪnʤ; ˈʃɛdʒ,change,ʧeɪnʤ,ʃɛdʒ,FALSE,CVVCC,CVCC,FALSE,5,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,110,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; bəɾɪ,yyy,*,bəɾɪ,FALSE,*,CVCV,FALSE,1,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,110,6,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),not ↔ ˈnɑt; ˈnɑʔ,not,nɑt,nɑʔ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,110,7,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..6); (0..4),change ↔ ˈʧeɪnʤ; ˈtʃɪ,change,ʧeɪnʤ,tʃɪ,FALSE,CVVCC,CCV,FALSE,5,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,112,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..2),no ↔ ˈnoʊ; nə,no,noʊ,nə,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,112,2,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..3); (0..1),I ↔ ˈaɪ; ɑ,I,aɪ,ɑ,FALSE,VV,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,112,3,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..4),want ↔ ˈwɑnt; ˈwʌn,want,wɑnt,wʌn,FALSE,GVCC,GVC,FALSE,4,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,112,4,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..1),to ↔ ˈtuː; ə,to,tu,ə,FALSE,CV,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,112,5,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),be ↔ ˈbiː; ˈbi,be,bi,bi,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,112,6,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..1); (0..1),a ↔ ə; ə,a,ə,ə,TRUE,V,V,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,112,7,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..7); (0..6),nursie ↔ ˈnʌɹsiː; ˈnɜ˞si,nursie,nʌɹsi,nɜsi,FALSE,CVCCV,CVCV,FALSE,5,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,115,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),I'm ↔ ˈaɪm; ˈɑw,I'm,aɪm,ɑw,FALSE,VVC,VG,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,115,2,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..1); (0..1),a ↔ ə; ɪ,a,ə,ɪ,FALSE,V,V,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,115,3,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..5),nurse ↔ ˈnʌɹs; ˈnɜ˞s,nurse,nʌɹs,nɜs,FALSE,CVCC,CVC,FALSE,4,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,116,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈdʌm,yyy,*,dʌm,FALSE,*,CVC,FALSE,1,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,116,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; də,the,ðə,də,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,116,3,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..7); (0..6),nursie ↔ ˈnʌɹsiː; ˈnɜ˞ʃi,nursie,nʌɹsi,nɜʃi,FALSE,CVCCV,CVCV,FALSE,5,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,116,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..4),said ↔ ˈsɛd; ˈʃɛd,said,sɛd,ʃɛd,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,116,5,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..3),nurse ↔ ˈnʌɹs; ˈʊθ,nurse,nʌɹs,ʊθ,FALSE,CVCC,VC,FALSE,4,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,117,1,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..3); (0..1),I ↔ ˈaɪ; æ,I,aɪ,æ,FALSE,VV,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,117,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..4),want ↔ ˈwɑnt; ˈwʌn,want,wɑnt,wʌn,FALSE,GVCC,GVC,FALSE,4,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,117,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈnʊː,yyy,*,nʊ,FALSE,*,CV,FALSE,1,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,122,1,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..3); (0..3),I ↔ ˈaɪ; ˈaɪ,I,aɪ,aɪ,TRUE,VV,VV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,122,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..2),want ↔ ˈwɑnt; wʊ,want,wɑnt,wʊ,FALSE,GVCC,GV,FALSE,4,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,122,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..5),my ↔ ˈmaɪ; ˈwʌmə,my,maɪ,wʌmə,FALSE,CVV,GVCV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,122,4,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; pə,yyy,*,pə,FALSE,*,CV,FALSE,1,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,124,1,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..3); (0..1),I ↔ ˈaɪ; ɑ,I,aɪ,ɑ,FALSE,VV,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,124,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..2),do ↔ ˈduː; du,do,du,du,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,124,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),not ↔ ˈnɑt; ˈnɑː,not,nɑt,nɑ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,124,4,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..6),yyy ↔ *; dumˈɔː,yyy,*,dumɔ,FALSE,*,CVCV,FALSE,1,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,127,1,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..3); (0..2),I ↔ ˈaɪ; aɪ,I,aɪ,aɪ,TRUE,VV,VV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,127,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..4),want ↔ ˈwɑnt; ˈwæ̃,want,wɑnt,wæ,FALSE,GVCC,GV,FALSE,4,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,127,3,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..3); (0..2),I ↔ ˈaɪ; aɪ,I,aɪ,aɪ,TRUE,VV,VV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,127,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..4),want ↔ ˈwɑnt; ˈwæ̃,want,wɑnt,wæ,FALSE,GVCC,GV,FALSE,4,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,127,5,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..4),from ↔ ˈfɹʌm; fwən,from,fɹʌm,fwən,FALSE,CCVC,CGVC,FALSE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,127,6,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..1),the ↔ ðə; ə,the,ðə,ə,FALSE,CV,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,127,7,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..6); (0..5),clean ↔ ˈkliːn; ˈklin,clean,klin,klin,TRUE,CCVC,CCVC,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,127,8,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..2),pile ↔ ˈpaɪl; pɪ,pile,paɪl,pɪ,FALSE,CVVC,CV,FALSE,4,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,127,9,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,127,10,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,127,11,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),go ↔ ˈɡoʊ; ˈɡo,go,goʊ,go,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,127,12,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..2),to ↔ ˈtuː; tə,to,tu,tə,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,127,13,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..4),the ↔ ðə; dəpʰ,the,ðə,dəp,FALSE,CV,CVC,FALSE,2,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,127,14,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..6); (0..5),clean ↔ ˈkliːn; ˈkjin,clean,klin,kjin,FALSE,CCVC,CGVC,FALSE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,127,15,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,127,16,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),you ↔ ˈjuː; ˈju,you,ju,ju,TRUE,GV,GV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,127,17,Orthography ↔ IPA Target; IPA Actual,(2..6) ↔ (0..4); (0..1),will ↔ ˈwɪl; ə,will,wɪl,ə,FALSE,GVC,V,FALSE,3,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,127,18,Orthography ↔ IPA Target; IPA Actual,(2..6) ↔ (0..4); (0..4),come ↔ ˈkʌm; ˈkɔ̃,come,kʌm,kɔ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,127,19,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),too ↔ ˈtuː; ˈtu,too,tu,tu,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,132,1,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..8); (0..6),Grandma ↔ ˈɡɹændmɑ; ˈɡwæmə,Grandma,gɹændmɑ,gwæmə,FALSE,CCVCCCV,CGVCV,FALSE,7,5,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,132,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,132,3,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),took ↔ ˈtʊk; tʊɡ,took,tʊk,tʊg,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,132,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),away ↔ əˈweɪ; əˈweɪ,away,əweɪ,əweɪ,TRUE,VGVV,VGVV,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,132,5,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..1); (0..7),dirties ↔ *; ˈdɜ˞ɾiz,dirties,*,dɜɾiz,FALSE,*,CVCVC,FALSE,1,5,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,138,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),no: ↔ ˈnoʊ; ˈnʌː,no:,noʊ,nʌ,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,144,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,146,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,148,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,149,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,152,1,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..3); (0..1),I ↔ ˈaɪ; ə,I,aɪ,ə,FALSE,VV,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,152,2,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..4),can't ↔ ˈkænt; ˈkæ̃,can't,kænt,kæ,FALSE,CVCC,CV,FALSE,4,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,152,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),put ↔ ˈpʊt; ˈpʊ,put,pʊt,pʊ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,152,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),them ↔ ˈðɛm; dɛm,them,ðɛm,dɛm,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,152,5,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..2),on ↔ ˈɑn; ˈɑ,on,ɑn,ɑ,FALSE,VC,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,154,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,156,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,158,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,158,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; ˈnʌ,yyy,*,nʌ,FALSE,*,CV,FALSE,1,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,159,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,159,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,159,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,159,4,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,160,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,161,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..6),yyy ↔ *; ˈaɪ̃aʊ,yyy,*,aɪaʊ,FALSE,*,VVVV,FALSE,1,4,FALSE
